index	loc	a	A	b	B	h	H	u	U
490	CN_S000136M1152779	5	106	0	0	2	116	0	5
491	CN_S000136M1374810	11	98	0	0	16	101	1	7
492	CN_S000136M1384778	3	111	0	0	12	103	1	4
493	CN_S000136M2007888	4	104	0	0	6	118	0	2
494	CN_S000136M2029492	6	105	0	0	5	117	0	1
495	CN_S000136M2145140	26	84	0	0	27	85	12	0
496	CN_S000136M2223313	2	109	0	0	8	106	9	0
497	CN_S000136M2227755	17	92	0	0	19	94	12	0
498	CN_S000136M2227816	11	96	0	0	15	102	0	10
499	CN_S000136M2228230	5	105	0	0	15	100	0	9
500	CN_S000136M2237533	6	106	0	0	3	118	0	1
501	CN_S000136M2259204	18	94	0	0	17	100	0	5
502	CN_S000136M2447480	5	111	0	0	8	106	0	4
503	CN_S000136M2458262	9	109	0	0	10	103	0	3
504	CN_S000136M2460156	10	105	0	0	7	108	0	4
505	CN_S000136M2907083	2	111	0	0	2	115	4	0
506	CN_S000136M2907197	9	109	0	0	30	80	0	6
507	CN_S000136M2915522	4	107	0	0	6	108	0	9
508	CN_S000136M2963384	22	86	0	0	12	98	0	16
509	CN_S000136M3144655	21	88	0	0	12	91	0	22
510	CN_S000136M3144710	25	82	0	0	18	83	0	26
511	CN_S000136M3272903	22	88	0	0	20	80	0	24
512	CN_S000136M3302031	20	91	0	0	17	84	0	22
513	CN_S000136M3302863	16	94	0	0	29	77	0	18
514	CN_S000136M3406269	8	105	0	0	3	114	0	4
515	CN_S000136M3432852	8	107	0	0	12	102	0	5
516	CN_S000136M3437123	7	107	0	0	12	104	0	4
517	CN_S000136M3531086	3	111	0	0	8	108	0	4
518	CN_S000136M3707111	10	105	0	0	18	97	0	4
519	CN_S000136M3766712	24	86	0	0	27	86	0	11
520	CN_S000136M3881745	6	111	0	0	26	87	0	4
521	CN_S000136M3881753	7	110	0	0	26	87	0	4
522	CN_S000136M4092563	11	97	0	0	8	113	0	5
523	CN_S000136M4132918	1	107	0	0	4	120	1	1
524	CN_S000136M4170253	10	95	0	0	16	100	1	12
525	CN_S000136M4191868	9	93	0	0	15	99	0	18
526	CN_S000136M4444345	0	89	0	0	0	99	46	0
527	CN_S000145M1166484	0	116	0	0	0	110	8	0
528	CN_S000145M1261903	13	131	0	0	23	54	0	13
529	CN_S000145M1261914	12	133	0	0	23	53	0	13
530	CN_S000145M2292126	0	110	0	0	0	106	0	18
531	CN_S000147M252076	0	116	0	0	0	74	0	44
532	CN_S000147M413978	5	126	0	0	5	93	0	5
533	CN_S000147M537590	4	128	0	0	5	93	0	4
534	CN_S000147M644349	29	106	0	0	16	74	1	8
535	CN_S000147M776484	20	116	0	0	9	78	1	10
536	CN_S000147M804964	12	129	0	0	24	62	0	7
537	CN_S000147M860988	6	126	0	0	8	83	0	11
538	CN_S000147M969961	16	116	0	0	8	86	0	8
539	CN_S000147M992394	10	123	0	0	8	88	0	5
540	CN_S000147M992440	7	126	0	0	4	95	0	2
541	CN_S000147M1027795	30	103	0	0	20	75	1	5
542	CN_S000147M1046083	13	118	0	0	13	84	1	5
543	CN_S000147M1098309	3	125	0	0	1	99	6	0
544	CN_S000147M1100670	18	114	0	0	16	80	0	6
545	CN_S000147M1109066	37	94	0	0	19	70	14	0
546	CN_S000147M1227364	19	114	0	0	11	76	0	14
547	CN_S000147M1583763	9	139	0	0	25	44	17	0
548	CN_S000147M1584810	15	121	0	0	14	73	11	0
549	CN_S000147M1585598	4	126	0	0	10	89	5	0
550	CN_S000147M1585659	10	119	0	0	0	86	0	19
551	CN_S000147M1585714	0	129	0	0	0	86	19	0
552	CN_S000148M2425196	0	95	0	0	0	76	0	63
553	CN_S000151M168572	0	101	0	0	0	88	0	45
554	CN_S000151M185296	0	111	0	0	0	95	0	28
555	CN_S000156M1118681	0	100	0	0	0	79	0	55
556	CN_S000156M1118696	0	97	0	0	0	78	0	59
557	CN_S000162M267334	0	117	0	0	0	111	0	6
558	CN_S000164M31513	0	91	0	0	0	79	0	64
559	CN_S000164M31569	4	111	0	0	7	100	0	12
560	CN_S000164M178548	11	105	0	0	11	100	0	7
561	CN_S000164M178872	8	111	0	0	15	93	0	7
562	CN_S000164M660835	5	109	0	0	5	109	0	6
563	CN_S000164M714597	0	114	0	0	0	98	22	0
564	CN_S000174M16484	0	107	0	0	0	88	0	39
565	CN_S000174M82887	0	117	0	0	0	91	0	26
566	CN_S000174M116309	0	113	0	0	0	96	0	25
567	CN_S000174M358126	0	92	0	0	0	75	0	67
568	CN_S000178M269131	0	110	0	0	0	96	0	28
569	CN_S000178M274753	0	99	0	0	0	88	0	47
570	CN_S000182M85470	0	106	0	0	0	93	0	35
571	CN_S000182M196429	0	90	0	0	0	83	0	61
572	CN_S000182M290679	0	104	0	0	0	93	0	37
573	CN_S000184M159871	0	108	0	0	0	110	0	16
574	CN_S000185M610030	0	133	0	0	0	52	0	49
575	CN_S000186M351169	0	78	0	0	0	94	62	0
576	CN_S000197M473485	0	116	0	0	0	89	0	29
577	CN_S000198M2951217	0	103	0	0	0	95	36	0
578	CN_S000198M2951306	0	101	0	0	0	104	0	29
579	CN_S000217M224783	0	177	0	0	0	49	0	8
580	CN_S000219M518618	0	112	0	0	0	96	0	26
581	CN_S000221M104159	0	108	0	0	0	70	0	56
582	CN_S000221M105585	7	115	0	0	9	94	0	9
583	CN_S000221M189988	8	122	0	0	15	82	0	7
584	CN_S000221M221260	9	120	0	0	8	91	1	5
585	CN_S000221M225661	4	119	0	0	12	89	1	9
586	CN_S000221M304613	0	114	0	0	0	102	0	18
587	CN_S000233M226600	0	120	0	0	0	101	0	13
588	CN_S000237M143449	0	99	0	0	0	101	34	0
589	CN_S000240M598408	0	116	0	0	0	102	16	0
590	CN_S000240M601472	0	120	0	0	0	101	0	13
591	CN_S000240M605699	0	120	0	0	0	94	0	20
592	CN_S000242M94124	0	120	0	0	0	89	25	0
593	CN_S000242M257529	0	112	0	0	0	94	0	28
594	CN_S000244M363393	0	120	0	0	0	96	18	0
595	CN_S000244M363443	8	119	0	0	13	86	8	0
596	CN_S000244M1266916	10	116	0	0	13	89	0	6
597	CN_S000244M1593989	11	114	0	0	7	99	0	3
598	CN_S000244M1728566	40	86	0	0	30	75	0	3
599	CN_S000244M1792169	10	118	0	0	6	99	0	1
600	CN_S000244M2005726	3	122	0	0	8	96	0	5
601	CN_S000244M2509343	31	93	0	0	26	74	0	10
602	CN_S000244M2514452	6	115	0	0	1	101	0	11
603	CN_S000244M2607769	0	121	0	0	0	93	0	20
604	CN_S000251M459658	0	105	0	0	0	83	0	46
605	CN_S000252M573293	0	105	0	0	0	89	0	40
606	CN_S000253M210083	0	112	0	0	0	86	0	36
607	CN_S000253M1361353	0	112	0	0	0	106	0	16
608	CN_S000253M1366119	0	121	0	0	0	106	0	7
609	CN_S000256M298726	0	116	0	0	0	80	0	38
610	CN_S000256M443885	7	115	0	0	8	87	0	17
611	CN_S000256M625569	8	115	0	0	3	103	0	5
612	CN_S000256M685260	6	111	0	0	8	96	0	13
613	CN_S000256M810578	0	99	0	0	0	86	0	49
614	CN_S000269M80240	0	94	0	0	0	86	0	54
615	CN_S000269M101872	4	133	0	0	19	60	0	18
616	CN_S000269M198645	11	108	0	0	15	83	0	17
617	CN_S000269M202075	6	110	0	0	5	107	0	6
618	CN_S000269M207937	11	103	0	0	5	110	0	5
619	CN_S000269M242424	16	99	0	0	20	86	0	13
620	CN_S000269M422943	1	117	0	0	8	98	10	0
621	CN_S000269M521974	6	108	0	0	14	93	0	13
622	CN_S000269M808293	2	116	0	0	4	111	0	1
623	CN_S000269M858105	4	114	0	0	6	106	0	4
624	CN_S000269M872033	8	110	0	0	22	80	0	14
625	CN_S000269M900578	11	108	0	0	9	91	15	0
626	CN_S000269M969006	1	120	0	0	11	94	0	8
627	CN_S000269M1170197	4	114	0	0	14	97	1	4
628	CN_S000269M1356632	9	108	0	0	17	93	1	6
629	CN_S000269M1446970	15	100	0	0	15	98	0	6
630	CN_S000269M1468955	8	110	0	0	7	102	0	7
631	CN_S000269M1542609	2	117	0	0	16	92	0	7
632	CN_S000269M1604018	21	96	0	0	22	85	10	0
633	CN_S000269M1624839	4	114	0	0	7	104	0	5
634	CN_S000269M1652905	18	100	0	0	37	73	0	6
635	CN_S000269M1675374	3	112	0	0	12	104	0	3
636	CN_S000269M1675386	8	105	0	0	12	105	0	4
637	CN_S000269M1755345	14	101	0	0	13	101	0	5
638	CN_S000269M1785442	17	102	0	0	24	79	0	12
639	CN_S000269M1812430	14	104	0	0	10	91	0	15
640	CN_S000269M1990534	21	102	0	0	28	63	0	20
641	CN_S000269M1990571	20	103	0	0	28	63	0	20
642	CN_S000269M2002975	5	110	0	0	4	100	1	14
643	CN_S000269M2013837	24	97	0	0	28	73	1	11
644	CN_S000269M2208174	9	110	0	0	5	106	0	4
645	CN_S000269M2210708	18	97	0	0	17	90	0	12
646	CN_S000269M2454646	7	117	0	0	14	81	0	15
647	CN_S000269M2476260	17	114	0	0	38	51	14	0
648	CN_S000269M2547454	0	120	0	0	4	106	0	4
649	CN_S000269M2569383	6	112	0	0	16	95	0	5
650	CN_S000269M2569476	2	116	0	0	3	110	3	0
651	CN_S000269M2571182	9	109	0	0	18	89	0	9
652	CN_S000269M2593261	13	105	0	0	25	73	0	18
653	CN_S000269M2661073	0	103	0	0	0	87	44	0
654	CN_S000269M2711523	1	116	0	0	2	112	3	0
655	CN_S000269M2840264	17	94	0	0	26	78	0	19
656	CN_S000269M2963801	6	107	0	0	8	92	21	0
657	CN_S000269M2963850	14	99	0	0	8	92	0	21
658	CN_S000269M3120335	6	113	0	0	11	96	0	8
659	CN_S000269M3302092	7	113	0	0	13	92	0	9
660	CN_S000269M3386046	9	111	0	0	12	95	0	7
661	CN_S000269M3387400	14	110	0	0	14	89	0	7
662	CN_S000269M3426740	5	116	0	0	10	100	0	3
663	CN_S000269M3440111	9	108	0	0	8	103	0	6
664	CN_S000269M3463529	8	107	0	0	11	98	0	10
665	CN_S000269M3500448	13	109	0	0	40	61	11	0
666	CN_S000269M3591138	4	112	0	0	12	97	0	9
667	CN_S000269M3805381	6	113	0	0	12	98	0	5
668	CN_S000269M4035171	7	109	0	0	16	98	0	4
669	CN_S000269M4035572	3	116	0	0	14	98	0	3
670	CN_S000269M4165971	6	111	0	0	15	97	1	4
671	CN_S000269M4197840	1	116	0	0	8	108	1	0
672	CN_S000269M4297856	19	97	0	0	17	97	0	4
673	CN_S000269M4389847	8	110	0	0	20	92	0	4
674	CN_S000269M4396797	23	96	0	0	19	89	0	7
675	CN_S000269M4503804	19	102	0	0	23	82	0	8
676	CN_S000269M4517064	8	110	0	0	7	104	5	0
677	CN_S000269M4517137	17	105	0	0	25	85	0	2
678	CN_S000269M4529855	4	114	0	0	5	106	0	5
679	CN_S000269M4575858	23	94	0	0	36	71	0	10
680	CN_S000269M4660209	24	89	0	0	20	81	20	0
681	CN_S000269M4722253	0	118	0	0	0	89	0	27
682	CN_S000271M236156	0	126	0	0	0	91	0	17
683	CN_S000271M841734	10	124	0	0	7	86	0	7
684	CN_S000271M841736	14	121	0	0	7	85	0	7
685	CN_S000271M985449	9	126	0	0	12	81	0	6
686	CN_S000271M1371513	13	120	0	0	7	92	0	2
687	CN_S000271M1371621	12	117	0	0	15	83	1	6
688	CN_S000271M1617521	9	123	0	0	16	81	1	4
689	CN_S000271M1645703	7	122	0	0	6	97	0	2
690	CN_S000271M1654683	9	126	0	0	9	86	0	4
691	CN_S000271M1701777	11	120	0	0	18	82	3	0
692	CN_S000271M2269654	8	118	0	0	5	100	0	3
693	CN_S000271M2487126	15	110	0	0	13	89	7	0
694	CN_S000271M2487157	17	108	0	0	13	89	0	7
695	CN_S000271M2489684	16	110	0	0	7	98	0	3
696	CN_S000271M2641177	2	126	0	0	8	96	0	2
697	CN_S000271M2642281	2	124	0	0	1	101	0	6
698	CN_S000271M2643474	0	119	0	0	0	85	0	30
699	CN_S000278M18901	0	96	0	0	0	99	0	39
700	CN_S000278M22365	6	102	0	0	4	112	0	10
701	CN_S000278M27309	20	82	0	0	4	115	0	13
702	CN_S000278M27313	5	97	0	0	1	116	0	15
703	CN_S000278M27317	0	107	0	0	0	91	0	36
704	CN_S000283M791766	0	103	0	0	0	100	0	31
705	CN_S000289M418105	0	96	0	0	0	101	0	37
706	CN_S000292M710488	0	96	0	0	0	75	0	63
707	CN_S000292M1287960	13	101	0	0	10	91	0	19
708	CN_S000292M1288015	5	116	0	0	7	101	0	5
709	CN_S000292M1529196	10	106	0	0	6	90	0	22
710	CN_S000292M1694975	0	111	0	0	0	69	54	0
711	CN_S000295M284723	0	100	0	0	0	113	21	0
712	CN_S000298M933216	0	109	0	0	0	101	0	24
713	CN_S000298M1075144	11	102	0	0	10	88	0	23
714	CN_S000298M1991418	0	105	0	0	0	84	45	0
715	CN_S000301M194437	0	99	0	0	0	91	0	44
716	CN_S000301M199164	0	96	0	0	0	98	0	40
717	CN_S000301M286033	0	112	0	0	0	86	0	36
718	CN_S000301M709127	0	113	0	0	0	105	0	16
719	CN_S000305M77484	0	90	0	0	0	86	0	58
720	CN_S000305M83706	0	81	0	0	0	84	0	69
721	CN_S000305M217039	0	107	0	0	0	104	0	23
722	CN_S000306M2180270	0	101	0	0	0	75	0	58
723	CN_S000309M267556	0	108	0	0	0	105	0	21
724	CN_S000309M268138	5	107	0	0	6	111	0	5
725	CN_S000309M337212	6	107	0	0	9	104	0	8
726	CN_S000309M427696	4	109	0	0	16	95	10	0
727	CN_S000309M430821	9	109	0	0	6	100	0	10
728	CN_S000309M452671	4	114	0	0	2	108	0	6
729	CN_S000309M455921	18	99	0	0	24	77	0	16
730	CN_S000309M806470	3	111	0	0	4	96	0	20
731	CN_S000309M809359	0	84	0	0	0	85	0	65
732	CN_S000324M111461	0	95	0	0	0	114	0	25
733	CN_S000324M1284565	0	102	0	0	0	121	0	11
734	CN_S000325M220909	0	97	0	0	0	85	0	52
735	CN_S000325M237288	13	82	0	0	23	85	0	31
736	CN_S000325M242794	0	100	0	0	4	124	0	6
737	CN_S000325M243216	4	89	0	0	17	87	0	37
738	CN_S000325M438080	0	78	0	0	0	92	0	64
739	CN_S000327M41812	0	104	0	0	0	81	0	49
740	CN_S000327M197924	3	127	0	0	6	91	0	7
741	CN_S000327M206625	4	123	0	0	6	98	3	0
742	CN_S000327M210825	4	126	0	0	11	87	0	6
743	CN_S000327M223287	18	107	0	0	11	84	0	14
744	CN_S000327M370943	11	116	0	0	19	78	0	10
745	CN_S000327M385263	11	115	0	0	12	87	0	9
746	CN_S000327M398486	5	120	0	0	6	93	10	0
747	CN_S000327M427846	23	103	0	0	26	69	0	13
748	CN_S000327M552847	11	116	0	0	16	77	14	0
749	CN_S000327M655587	0	123	0	0	0	80	31	0
750	CN_S000327M661460	18	115	0	0	11	84	0	6
751	CN_S000327M664652	32	98	0	0	19	77	0	8
752	CN_S000327M801321	9	123	0	0	5	94	0	3
753	CN_S000327M1064894	24	107	0	0	36	61	0	6
754	CN_S000327M1224922	13	117	0	0	6	93	0	5
755	CN_S000327M1444131	6	125	0	0	2	100	0	1
756	CN_S000327M1467604	13	118	0	0	10	91	1	1
757	CN_S000327M1609028	21	107	0	0	25	75	1	5
758	CN_S000327M1609101	32	95	0	0	12	89	0	6
759	CN_S000327M1621590	10	122	0	0	19	78	0	5
760	CN_S000327M1627677	10	120	0	0	19	78	0	7
761	CN_S000327M1627737	9	119	0	0	9	92	0	5
762	CN_S000327M1649534	14	113	0	0	10	86	11	0
763	CN_S000327M1748879	17	111	0	0	29	62	0	15
764	CN_S000327M1751821	12	112	0	0	19	74	0	17
765	CN_S000327M1762568	11	102	0	0	11	74	0	36
766	CN_S000327M1810745	0	99	0	0	0	75	0	60
767	CN_S000328M309809	0	118	0	0	0	89	0	27
768	CN_S000328M448385	0	126	0	0	0	101	0	7
769	CN_S000328M448425	0	117	0	0	0	102	0	15
770	CN_S000328M611640	0	121	0	0	0	100	0	13
771	CN_S000329M372075	0	121	0	0	0	106	0	7
772	CN_S000329M372156	0	120	0	0	0	98	0	16
773	CN_S000332M204590	0	110	0	0	0	97	0	27
774	CN_S000332M208696	0	121	0	0	0	100	0	13
775	CN_S000337M66732	0	80	0	0	0	96	0	58
776	CN_S000337M127333	0	98	0	0	0	118	0	18
777	CN_S000337M407186	0	101	0	0	0	108	0	25
778	CN_S000342M36758	0	106	0	0	0	80	0	48
779	CN_S000343M144476	0	122	0	0	0	92	0	20
780	CN_S000346M4304	0	93	0	0	0	85	0	56
781	CN_S000347M139457	0	97	0	0	0	86	0	51
782	CN_S000347M283784	10	103	0	0	5	102	0	14
783	CN_S000347M290039	4	115	0	0	10	102	0	3
784	CN_S000347M290047	9	109	0	0	11	102	0	3
785	CN_S000347M290777	12	102	0	0	19	90	0	11
786	CN_S000347M293926	12	104	0	0	12	89	17	0
787	CN_S000347M513322	0	100	0	0	0	89	0	45
788	CN_S000348M34076	0	110	0	0	0	88	0	36
789	CN_S000349M61683	0	119	0	0	0	88	0	27
790	CN_S000349M88982	0	116	0	0	0	79	0	39
791	CN_S000354M58644	0	93	0	0	0	77	0	64
792	CN_S000354M500319	3	114	0	0	1	111	0	5
793	CN_S000354M502998	9	109	0	0	9	103	0	4
794	CN_S000354M513899	30	83	0	0	28	77	0	16
795	CN_S000354M800960	8	104	0	0	8	88	0	26
796	CN_S000354M800964	8	105	0	0	8	87	0	26
797	CN_S000354M890558	0	91	0	0	0	73	0	70
798	CN_S000361M165629	0	108	0	0	0	100	0	26
799	CN_S000365M138841	0	112	0	0	0	87	0	35
800	CN_S000368M70908	0	113	0	0	0	84	0	37
801	CN_S000368M163317	8	121	0	0	14	73	0	18
802	CN_S000368M248722	8	123	0	0	6	85	0	12
803	CN_S000368M467070	18	114	0	0	11	81	0	10
804	CN_S000368M549207	16	114	0	0	23	72	0	9
805	CN_S000368M582931	2	128	0	0	5	96	0	3
806	CN_S000368M673549	4	125	0	0	10	90	5	0
807	CN_S000368M673757	5	124	0	0	10	91	0	4
808	CN_S000368M719485	8	119	0	0	5	99	0	3
809	CN_S000368M722254	5	125	0	0	10	91	0	3
810	CN_S000368M723262	0	125	0	0	0	102	0	7
811	CN_S000369M57249	0	121	0	0	0	57	0	56
812	CN_S000369M127270	0	100	0	0	0	66	0	68
813	CN_S000369M155761	0	125	0	0	0	90	0	19
814	CN_S000369M253496	0	125	0	0	0	81	0	28
815	CN_S000371M41381	0	116	0	0	0	94	0	24
816	CN_S000371M94016	7	119	0	0	2	100	0	6
817	CN_S000371M94715	3	123	0	0	2	102	1	3
818	CN_S000371M94756	2	127	0	0	12	90	1	2
819	CN_S000371M200177	6	122	0	0	10	93	0	3
820	CN_S000371M286644	4	124	0	0	3	99	0	4
821	CN_S000371M323982	39	88	0	0	22	78	0	7
822	CN_S000371M325827	3	126	0	0	6	94	0	5
823	CN_S000371M337712	24	105	0	0	24	65	0	16
824	CN_S000371M360386	27	97	0	0	22	69	0	19
825	CN_S000371M367802	20	106	0	0	15	79	0	14
826	CN_S000371M404768	13	117	0	0	14	78	0	12
827	CN_S000371M465019	17	119	0	0	18	72	0	8
828	CN_S000371M476526	11	122	0	0	8	92	0	1
829	CN_S000371M623330	15	114	0	0	7	95	0	3
830	CN_S000371M638448	31	101	0	0	21	79	0	2
831	CN_S000371M691236	34	95	0	0	28	74	0	3
832	CN_S000371M691308	5	122	0	0	7	96	0	4
833	CN_S000371M711562	10	113	0	0	3	100	0	8
834	CN_S000371M711586	11	112	0	0	3	99	1	8
835	CN_S000371M711594	6	117	0	0	3	99	1	8
836	CN_S000371M759494	18	110	0	0	19	72	15	0
837	CN_S000371M783899	0	123	0	0	0	95	0	16
838	CN_S000375M850546	0	131	0	0	0	35	0	68
839	CN_S000380M51166	0	111	0	0	0	77	0	46
840	CN_S000380M110909	7	125	0	0	14	69	0	19
841	CN_S000380M111022	4	129	0	0	10	81	0	10
842	CN_S000380M291321	6	126	0	0	10	87	0	5
843	CN_S000380M391285	7	126	0	0	7	88	6	0
844	CN_S000380M391347	6	131	0	0	10	79	8	0
845	CN_S000380M433588	21	112	0	0	16	65	0	20
846	CN_S000380M433674	0	131	0	0	0	83	0	20
847	CN_S000385M60322	0	98	0	0	0	97	0	39
848	CN_S000385M77067	0	115	0	0	0	89	0	30
849	CN_S000393M93958	0	96	0	0	0	75	0	63
850	CN_S000393M93959	1	88	0	0	0	104	8	33
851	CN_S000393M93961	5	85	0	0	29	74	8	33
852	CN_S000393M160077	3	106	0	0	9	109	0	7
853	CN_S000393M422851	15	95	0	0	10	107	0	7
854	CN_S000393M483113	5	106	0	0	13	104	0	6
855	CN_S000393M528440	13	98	0	0	16	100	0	7
856	CN_S000393M653981	17	96	0	0	19	95	0	7
857	CN_S000393M680983	12	94	0	0	12	110	0	6
858	CN_S000393M681334	10	99	0	0	6	115	0	4
859	CN_S000393M832539	24	86	0	0	35	80	0	9
860	CN_S000393M832624	19	91	0	0	23	93	0	8
861	CN_S000393M890612	2	111	0	0	10	108	3	0
862	CN_S000393M890992	14	99	0	0	21	95	0	5
863	CN_S000393M1054447	4	110	0	0	7	111	0	2
864	CN_S000393M1188308	3	112	0	0	3	107	0	9
865	CN_S000393M1231610	0	102	0	0	0	104	0	28
866	CN_S000399M905759	0	122	0	0	0	92	0	20
867	CN_S000399M905801	0	128	0	0	0	91	0	15
868	CN_S000401M456845	0	116	0	0	0	98	0	20
869	CN_S000401M1479150	0	111	0	0	0	92	0	31
870	CN_S000403M101191	0	110	0	0	0	72	0	52
871	CN_S000403M131825	20	101	0	0	13	67	0	33
872	CN_S000403M145661	1	127	0	0	2	92	12	0
873	CN_S000403M154609	1	129	0	0	3	99	0	2
874	CN_S000403M166751	3	126	0	0	7	95	0	3
875	CN_S000403M186188	2	129	0	0	9	88	1	5
876	CN_S000403M276942	27	101	0	0	29	63	1	13
877	CN_S000403M299423	1	130	0	0	12	81	10	0
878	CN_S000403M329980	15	115	0	0	6	93	0	5
879	CN_S000403M330013	8	119	0	0	16	87	0	4
880	CN_S000403M348762	28	104	0	0	35	62	0	5
881	CN_S000403M372514	13	121	0	0	11	86	0	3
882	CN_S000403M416260	5	123	0	0	4	100	0	2
883	CN_S000403M432548	18	112	0	0	13	85	0	6
884	CN_S000403M455883	28	103	0	0	21	72	0	10
885	CN_S000403M768428	5	124	0	0	11	83	0	11
886	CN_S000403M818629	0	117	0	0	0	87	0	30
887	CN_S000409M81202	0	123	0	0	0	60	0	51
888	CN_S000416M125010	0	95	0	0	0	97	0	42
889	CN_S000421M61091	0	101	0	0	0	96	0	37
890	CN_S000430M18516	0	111	0	0	0	105	0	18
891	CN_S000430M18609	0	111	0	0	0	97	0	26
892	CN_S000430M74495	0	116	0	0	0	101	0	17
893	CN_S000434M136318	0	123	0	0	0	76	35	0
894	CN_S000434M362337	9	111	0	0	1	109	4	0
895	CN_S000434M369659	6	116	0	0	6	104	0	2
896	CN_S000434M451443	5	119	0	0	7	99	0	4
897	CN_S000434M458659	29	96	0	0	32	69	0	8
898	CN_S000434M505354	3	118	0	0	13	94	0	6
899	CN_S000434M684295	13	110	0	0	12	94	0	5
900	CN_S000434M684678	10	114	0	0	16	90	0	4
901	CN_S000434M778275	19	100	0	0	12	98	0	5
902	CN_S000434M1201398	7	114	0	0	3	109	0	1
903	CN_S000434M1273958	10	112	0	0	10	97	0	5
904	CN_S000434M1275098	16	108	0	0	14	91	0	5
905	CN_S000434M1579853	12	107	0	0	22	86	0	7
906	CN_S000434M1581072	6	117	0	0	15	93	0	3
907	CN_S000434M1623093	9	110	0	0	3	108	0	4
908	CN_S000434M1706924	24	87	0	0	22	76	0	25
909	CN_S000434M1794483	6	105	0	0	7	89	27	0
910	CN_S000434M1804478	7	106	0	0	5	97	0	19
911	CN_S000434M1963860	14	97	0	0	17	85	0	21
912	CN_S000434M1964052	0	110	0	0	0	94	0	30
913	CN_S000440M30266	0	118	0	0	0	92	0	24
914	CN_S000440M31839	14	109	0	0	12	84	0	15
915	CN_S000440M32756	7	125	0	0	14	77	0	11
916	CN_S000440M32797	9	123	0	0	14	77	0	11
917	CN_S000440M33359	29	97	0	0	19	82	0	7
918	CN_S000440M195196	17	98	0	0	16	81	0	22
919	CN_S000440M200794	14	98	0	0	10	77	35	0
920	CN_S000440M290360	28	94	0	0	27	69	0	16
921	CN_S000440M456516	12	114	0	0	22	80	0	6
922	CN_S000440M567640	2	126	0	0	9	95	0	2
923	CN_S000440M595038	9	119	0	0	15	87	0	4
924	CN_S000440M731285	15	116	0	0	13	88	0	2
925	CN_S000440M1144702	8	124	0	0	12	88	0	2
926	CN_S000440M1144710	2	131	0	0	11	88	0	2
927	CN_S000440M1146023	16	114	0	0	18	81	0	5
928	CN_S000440M1404527	4	126	0	0	7	95	0	2
929	CN_S000440M1423501	16	115	0	0	14	81	8	0
930	CN_S000440M1438429	24	106	0	0	38	58	0	8
931	CN_S000440M1607773	3	125	0	0	1	103	0	2
932	CN_S000440M1625378	20	112	0	0	14	82	0	6
933	CN_S000440M1699596	16	116	0	0	15	80	0	7
934	CN_S000440M1702115	11	121	0	0	7	86	0	9
935	CN_S000440M1714397	16	113	0	0	23	71	11	0
936	CN_S000440M1774791	9	120	0	0	6	94	0	5
937	CN_S000440M2715575	2	133	0	0	5	87	7	0
938	CN_S000440M2854860	23	110	0	0	16	77	8	0
939	CN_S000440M3006727	4	129	0	0	4	94	0	3
940	CN_S000440M3266305	20	112	0	0	21	74	0	7
941	CN_S000440M3404496	25	104	0	0	19	77	0	9
942	CN_S000440M3631779	2	124	0	0	6	97	0	5
943	CN_S000440M3689531	8	119	0	0	5	97	0	5
944	CN_S000440M3691239	8	117	0	0	16	89	4	0
945	CN_S000440M3718975	4	124	0	0	8	96	0	2
946	CN_S000440M3767306	6	122	0	0	14	90	2	0
947	CN_S000440M3985387	5	123	0	0	9	96	0	1
948	CN_S000440M3991772	15	113	0	0	14	89	0	3
949	CN_S000440M3996151	9	120	0	0	4	99	0	2
950	CN_S000440M3997275	31	101	0	0	38	59	0	5
951	CN_S000440M3997764	12	118	0	0	16	84	0	4
952	CN_S000440M4002602	7	123	0	0	2	102	0	0
953	CN_S000440M4004560	16	112	0	0	20	83	0	3
954	CN_S000440M4573876	0	127	0	0	0	91	0	16
955	CN_S000451M190770	0	108	0	0	0	86	0	40
956	CN_S000451M205792	13	108	0	0	8	87	0	18
957	CN_S000451M207805	7	118	0	0	7	96	0	6
958	CN_S000451M352205	3	123	0	0	3	100	0	5
959	CN_S000451M472809	3	120	0	0	9	87	0	15
960	CN_S000451M509175	0	107	0	0	0	83	44	0
961	CN_S000457M242769	0	106	0	0	0	114	0	14
962	CN_S000457M275530	0	99	0	0	0	117	0	18
963	CN_S000457M278647	0	98	0	0	0	108	0	28
964	CN_S000465M336122	0	122	0	0	0	88	0	24
965	CN_S000465M547593	6	125	0	0	9	87	7	0
966	CN_S000465M562182	23	104	0	0	14	82	0	11
967	CN_S000465M621414	9	122	0	0	7	89	0	7
968	CN_S000465M624278	12	116	0	0	12	79	0	15
969	CN_S000465M626392	8	116	0	0	15	82	0	13
970	CN_S000465M628724	6	110	0	0	5	91	22	0
971	CN_S000465M628778	10	116	0	0	14	83	0	11
972	CN_S000465M645198	18	103	0	0	17	80	0	16
973	CN_S000465M695527	5	117	0	0	9	93	0	10
974	CN_S000465M754631	10	109	0	0	8	83	0	24
975	CN_S000465M1131779	25	86	0	0	10	81	32	0
976	CN_S000465M1131879	0	121	0	0	1	99	13	0
977	CN_S000465M1249243	0	114	0	0	0	87	0	33
978	CN_S000466M62085	0	115	0	0	0	107	0	12
979	CN_S000467M281202	0	124	0	0	0	90	0	20
980	CN_S000467M347892	11	121	0	0	5	91	0	6
